,Iteration,Gates,Bays,Station_Dist,Truck_Speed,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_HoS,Fleet
25864,20,2,9,300,65,738000.0,1.64,0.01,6.807,7,35,14,50
25865,20,2,9,300,75,810000.0,1.8,0.017,6.22,7,35,14,50
25866,21,2,9,300,25,378000.0,1.135,0.006,6.062,7,35,14,50
25867,21,2,9,300,35,504000.0,1.191,0.015,6.134,7,35,14,50
25868,21,2,9,300,45,603000.0,1.367,0.03,6.843,7,35,14,50
25869,21,2,9,300,55,675000.0,1.5,0.022,6.281,7,35,14,50
25870,21,2,9,300,65,747000.0,1.66,0.017,6.722,7,35,14,50
25871,21,2,9,300,75,810000.0,1.8,0.009,6.471,7,35,14,50
25872,22,2,9,300,25,351000.0,1.114,0.012,6.857,7,35,14,50
25873,22,2,9,300,35,468000.0,1.156,0.015,6.531,7,35,14,50
25874,22,2,9,300,45,567000.0,1.26,0.015,6.224,7,35,14,50
25875,22,2,9,300,55,621000.0,1.38,0.019,6.085,7,35,14,50
25876,22,2,9,300,65,711000.0,1.58,0.014,6.626,7,35,14,50
25877,22,2,9,300,75,792000.0,1.76,0.021,6.316,7,35,14,50
25878,23,2,9,300,25,432000.0,1.143,0.016,6.43,7,35,14,50
25879,23,2,9,300,35,513000.0,1.163,0.034,6.206,7,35,14,50
25880,23,2,9,300,45,594000.0,1.32,0.029,6.639,7,35,14,50
25881,23,2,9,300,55,657000.0,1.46,0.011,6.714,7,35,14,50
25882,23,2,9,300,65,765000.0,1.7,0.026,6.972,7,35,14,50
25883,23,2,9,300,75,792000.0,1.76,0.012,6.287,7,35,14,50
25884,24,2,9,300,25,351000.0,1.114,0.01,7.426,7,35,14,50
25885,24,2,9,300,35,486000.0,1.174,0.013,6.719,7,35,14,50
25886,24,2,9,300,45,585000.0,1.3,0.009,6.526,7,35,14,50
25887,24,2,9,300,55,621000.0,1.38,0.018,6.225,7,35,14,50
25888,24,2,9,300,65,666000.0,1.48,0.024,6.492,7,35,14,50
25889,24,2,9,300,75,783000.0,1.74,0.032,7.018,7,35,14,50
25890,25,2,9,300,25,414000.0,1.095,0.027,6.836,7,35,14,50
25891,25,2,9,300,35,477000.0,1.104,0.017,6.214,7,35,14,50
25892,25,2,9,300,45,540000.0,1.2,0.012,6.121,7,35,14,50
25893,25,2,9,300,55,648000.0,1.44,0.016,6.873,7,35,14,50
25894,25,2,9,300,65,747000.0,1.66,0.011,6.96,7,35,14,50
25895,25,2,9,300,75,837000.0,1.86,0.015,6.481,7,35,14,50
25896,26,2,9,300,25,405000.0,1.184,0.009,7.038,7,35,14,50
25897,26,2,9,300,35,540000.0,1.2,0.02,6.481,7,35,14,50
25898,26,2,9,300,45,639000.0,1.42,0.014,6.399,7,35,14,50
25899,26,2,9,300,55,684000.0,1.52,0.015,6.796,7,35,14,50
25900,26,2,9,300,65,783000.0,1.74,0.02,6.484,7,35,14,50
25901,26,2,9,300,75,909000.0,2.02,0.02,6.685,7,35,14,50
25902,27,2,9,300,25,441000.0,1.167,0.026,5.974,7,35,14,50
25903,27,2,9,300,35,522000.0,1.234,0.032,6.773,7,35,14,50
25904,27,2,9,300,45,657000.0,1.46,0.015,6.364,7,35,14,50
25905,27,2,9,300,55,783000.0,1.74,0.009,6.494,7,35,14,50
25906,27,2,9,300,65,873000.0,1.94,0.017,6.444,7,35,14,50
25907,27,2,9,300,75,909000.0,2.02,0.026,6.316,7,35,14,50
25908,28,2,9,300,25,333000.0,1.156,0.01,6.528,7,35,14,50
25909,28,2,9,300,35,531000.0,1.229,0.012,6.597,7,35,14,50
25910,28,2,9,300,45,603000.0,1.34,0.015,6.09,7,35,14,50
25911,28,2,9,300,55,684000.0,1.52,0.012,7.093,7,35,14,50
25912,28,2,9,300,65,729000.0,1.62,0.02,6.578,7,35,14,50
25913,28,2,9,300,75,828000.0,1.84,0.017,6.404,7,35,14,50
25914,29,2,9,300,25,495000.0,1.25,0.017,6.543,7,35,14,50
25915,29,2,9,300,35,594000.0,1.32,0.02,5.943,7,35,14,50
25916,29,2,9,300,45,648000.0,1.469,0.01,6.044,7,35,14,50
25917,29,2,9,300,55,747000.0,1.66,0.02,6.148,7,35,14,50
25918,29,2,9,300,65,855000.0,1.9,0.019,6.295,7,35,14,50
25919,29,2,9,300,75,909000.0,2.02,0.021,6.222,7,35,14,50
25920,0,2,10,25,25,1620000.0,3.6,0.188,3.652,7,35,14,50
25921,0,2,10,25,35,1647000.0,3.66,0.344,2.726,7,35,14,50
25922,0,2,10,25,45,1683000.0,3.74,0.443,2.197,7,35,14,50
25923,0,2,10,25,55,1656000.0,3.68,0.495,1.791,7,35,14,50
25924,0,2,10,25,65,1683000.0,3.74,0.556,1.527,7,35,14,50
25925,0,2,10,25,75,1647000.0,3.66,0.61,1.309,7,35,14,50
25926,1,2,10,25,25,1530000.0,3.4,0.145,3.509,7,35,14,50
25927,1,2,10,25,35,1557000.0,3.46,0.326,2.619,7,35,14,50
25928,1,2,10,25,45,1539000.0,3.42,0.465,2.019,7,35,14,50
25929,1,2,10,25,55,1683000.0,3.74,0.519,1.794,7,35,14,50
25930,1,2,10,25,65,1647000.0,3.66,0.594,1.471,7,35,14,50
25931,1,2,10,25,75,1629000.0,3.62,0.607,1.294,7,35,14,50
25932,2,2,10,25,25,1557000.0,3.46,0.135,3.69,7,35,14,50
25933,2,2,10,25,35,1674000.0,3.72,0.316,2.795,7,35,14,50
25934,2,2,10,25,45,1656000.0,3.68,0.445,2.19,7,35,14,50
25935,2,2,10,25,55,1674000.0,3.72,0.48,1.799,7,35,14,50
25936,2,2,10,25,65,1602000.0,3.56,0.567,1.498,7,35,14,50
25937,2,2,10,25,75,1701000.0,3.78,0.577,1.359,7,35,14,50
25938,3,2,10,25,25,1575000.0,3.5,0.19,3.515,7,35,14,50
25939,3,2,10,25,35,1557000.0,3.46,0.357,2.582,7,35,14,50
25940,3,2,10,25,45,1656000.0,3.68,0.436,2.091,7,35,14,50
25941,3,2,10,25,55,1656000.0,3.68,0.533,1.739,7,35,14,50
25942,3,2,10,25,65,1638000.0,3.64,0.602,1.461,7,35,14,50
25943,3,2,10,25,75,1656000.0,3.68,0.571,1.273,7,35,14,50
25944,4,2,10,25,25,1629000.0,3.62,0.149,3.742,7,35,14,50
25945,4,2,10,25,35,1656000.0,3.68,0.328,2.721,7,35,14,50
25946,4,2,10,25,45,1611000.0,3.58,0.417,2.075,7,35,14,50
25947,4,2,10,25,55,1692000.0,3.76,0.499,1.776,7,35,14,50
25948,4,2,10,25,65,1620000.0,3.6,0.567,1.452,7,35,14,50
25949,4,2,10,25,75,1638000.0,3.64,0.583,1.286,7,35,14,50
25950,5,2,10,25,25,1656000.0,3.68,0.173,3.677,7,35,14,50
25951,5,2,10,25,35,1602000.0,3.56,0.33,2.591,7,35,14,50
25952,5,2,10,25,45,1611000.0,3.58,0.434,2.024,7,35,14,50
25953,5,2,10,25,55,1665000.0,3.7,0.515,1.698,7,35,14,50
25954,5,2,10,25,65,1602000.0,3.56,0.568,1.407,7,35,14,50
25955,5,2,10,25,75,1638000.0,3.64,0.603,1.238,7,35,14,50
25956,6,2,10,25,25,1539000.0,3.42,0.179,3.432,7,35,14,50
25957,6,2,10,25,35,1539000.0,3.42,0.352,2.468,7,35,14,50
25958,6,2,10,25,45,1620000.0,3.6,0.467,2.006,7,35,14,50
25959,6,2,10,25,55,1512000.0,3.36,0.597,1.569,7,35,14,50
25960,6,2,10,25,65,1629000.0,3.62,0.555,1.444,7,35,14,50
25961,6,2,10,25,75,1647000.0,3.66,0.587,1.252,7,35,14,50
25962,7,2,10,25,25,1566000.0,3.48,0.216,3.313,7,35,14,50
25963,7,2,10,25,35,1620000.0,3.6,0.392,2.504,7,35,14,50
25964,7,2,10,25,45,1656000.0,3.68,0.459,2.026,7,35,14,50
25965,7,2,10,25,55,1683000.0,3.74,0.534,1.676,7,35,14,50
25966,7,2,10,25,65,1656000.0,3.68,0.586,1.427,7,35,14,50
25967,7,2,10,25,75,1701000.0,3.78,0.602,1.252,7,35,14,50
25968,8,2,10,25,25,1494000.0,3.32,0.196,3.43,7,35,14,50
25969,8,2,10,25,35,1620000.0,3.6,0.355,2.6,7,35,14,50
25970,8,2,10,25,45,1593000.0,3.54,0.457,2.034,7,35,14,50
25971,8,2,10,25,55,1701000.0,3.78,0.516,1.746,7,35,14,50
25972,8,2,10,25,65,1647000.0,3.66,0.598,1.463,7,35,14,50
25973,8,2,10,25,75,1611000.0,3.58,0.606,1.25,7,35,14,50
25974,9,2,10,25,25,1620000.0,3.6,0.251,3.346,7,35,14,50
25975,9,2,10,25,35,1530000.0,3.4,0.384,2.35,7,35,14,50
25976,9,2,10,25,45,1584000.0,3.52,0.46,1.889,7,35,14,50
25977,9,2,10,25,55,1620000.0,3.6,0.581,1.605,7,35,14,50
25978,9,2,10,25,65,1674000.0,3.72,0.558,1.39,7,35,14,50
25979,9,2,10,25,75,1701000.0,3.78,0.629,1.211,7,35,14,50
25980,10,2,10,25,25,1584000.0,3.52,0.176,3.502,7,35,14,50
25981,10,2,10,25,35,1620000.0,3.6,0.388,2.641,7,35,14,50
25982,10,2,10,25,45,1656000.0,3.68,0.432,2.107,7,35,14,50
25983,10,2,10,25,55,1665000.0,3.7,0.48,1.771,7,35,14,50
25984,10,2,10,25,65,1665000.0,3.7,0.539,1.502,7,35,14,50
25985,10,2,10,25,75,1674000.0,3.72,0.578,1.292,7,35,14,50
25986,11,2,10,25,25,1638000.0,3.64,0.195,3.475,7,35,14,50
25987,11,2,10,25,35,1656000.0,3.68,0.392,2.586,7,35,14,50
25988,11,2,10,25,45,1665000.0,3.7,0.479,2.006,7,35,14,50
25989,11,2,10,25,55,1656000.0,3.68,0.543,1.634,7,35,14,50
25990,11,2,10,25,65,1692000.0,3.76,0.59,1.416,7,35,14,50
25991,11,2,10,25,75,1701000.0,3.78,0.562,1.24,7,35,14,50
25992,12,2,10,25,25,1566000.0,3.48,0.195,3.555,7,35,14,50
25993,12,2,10,25,35,1611000.0,3.58,0.35,2.68,7,35,14,50
25994,12,2,10,25,45,1665000.0,3.7,0.409,2.164,7,35,14,50
25995,12,2,10,25,55,1602000.0,3.56,0.502,1.704,7,35,14,50
25996,12,2,10,25,65,1656000.0,3.68,0.569,1.504,7,35,14,50
25997,12,2,10,25,75,1692000.0,3.76,0.572,1.333,7,35,14,50
25998,13,2,10,25,25,1584000.0,3.52,0.209,3.506,7,35,14,50
25999,13,2,10,25,35,1548000.0,3.44,0.384,2.472,7,35,14,50
26000,13,2,10,25,45,1665000.0,3.7,0.467,2.06,7,35,14,50
26001,13,2,10,25,55,1620000.0,3.6,0.534,1.681,7,35,14,50
26002,13,2,10,25,65,1674000.0,3.72,0.529,1.457,7,35,14,50
26003,13,2,10,25,75,1602000.0,3.56,0.603,1.217,7,35,14,50
26004,14,2,10,25,25,1512000.0,3.36,0.196,3.289,7,35,14,50
26005,14,2,10,25,35,1548000.0,3.44,0.374,2.522,7,35,14,50
26006,14,2,10,25,45,1674000.0,3.72,0.465,2.107,7,35,14,50
26007,14,2,10,25,55,1638000.0,3.64,0.548,1.707,7,35,14,50
26008,14,2,10,25,65,1665000.0,3.7,0.577,1.451,7,35,14,50
26009,14,2,10,25,75,1638000.0,3.64,0.593,1.246,7,35,14,50
26010,15,2,10,25,25,1548000.0,3.44,0.234,3.357,7,35,14,50
26011,15,2,10,25,35,1575000.0,3.5,0.385,2.508,7,35,14,50
26012,15,2,10,25,45,1584000.0,3.52,0.453,2.01,7,35,14,50
26013,15,2,10,25,55,1593000.0,3.54,0.526,1.652,7,35,14,50
26014,15,2,10,25,65,1638000.0,3.64,0.572,1.412,7,35,14,50
26015,15,2,10,25,75,1602000.0,3.56,0.624,1.22,7,35,14,50
26016,16,2,10,25,25,1566000.0,3.48,0.243,3.406,7,35,14,50
26017,16,2,10,25,35,1602000.0,3.56,0.34,2.499,7,35,14,50
26018,16,2,10,25,45,1638000.0,3.64,0.473,2.037,7,35,14,50
26019,16,2,10,25,55,1674000.0,3.72,0.51,1.679,7,35,14,50
26020,16,2,10,25,65,1584000.0,3.52,0.578,1.341,7,35,14,50
26021,16,2,10,25,75,1629000.0,3.62,0.622,1.22,7,35,14,50
26022,17,2,10,25,25,1503000.0,3.34,0.203,3.484,7,35,14,50
26023,17,2,10,25,35,1602000.0,3.56,0.399,2.685,7,35,14,50
26024,17,2,10,25,45,1602000.0,3.56,0.469,2.109,7,35,14,50
26025,17,2,10,25,55,1530000.0,3.4,0.568,1.677,7,35,14,50
26026,17,2,10,25,65,1602000.0,3.56,0.604,1.455,7,35,14,50
26027,17,2,10,25,75,1728000.0,3.84,0.576,1.359,7,35,14,50
26028,18,2,10,25,25,1629000.0,3.62,0.174,3.456,7,35,14,50
26029,18,2,10,25,35,1593000.0,3.54,0.377,2.439,7,35,14,50
26030,18,2,10,25,45,1593000.0,3.54,0.489,1.936,7,35,14,50
26031,18,2,10,25,55,1629000.0,3.62,0.528,1.608,7,35,14,50
26032,18,2,10,25,65,1665000.0,3.7,0.586,1.386,7,35,14,50
26033,18,2,10,25,75,1656000.0,3.68,0.62,1.216,7,35,14,50
26034,19,2,10,25,25,1611000.0,3.58,0.174,3.726,7,35,14,50
26035,19,2,10,25,35,1485000.0,3.3,0.326,2.504,7,35,14,50
26036,19,2,10,25,45,1620000.0,3.6,0.425,2.158,7,35,14,50
26037,19,2,10,25,55,1674000.0,3.72,0.524,1.822,7,35,14,50
26038,19,2,10,25,65,1683000.0,3.74,0.537,1.556,7,35,14,50
26039,19,2,10,25,75,1620000.0,3.6,0.625,1.299,7,35,14,50
26040,20,2,10,25,25,1539000.0,3.42,0.224,3.343,7,35,14,50
26041,20,2,10,25,35,1575000.0,3.5,0.385,2.518,7,35,14,50
26042,20,2,10,25,45,1683000.0,3.74,0.465,2.095,7,35,14,50
26043,20,2,10,25,55,1575000.0,3.5,0.533,1.61,7,35,14,50
26044,20,2,10,25,65,1638000.0,3.64,0.567,1.399,7,35,14,50
26045,20,2,10,25,75,1647000.0,3.66,0.599,1.229,7,35,14,50
26046,21,2,10,25,25,1494000.0,3.32,0.177,3.338,7,35,14,50
26047,21,2,10,25,35,1566000.0,3.48,0.367,2.532,7,35,14,50
26048,21,2,10,25,45,1575000.0,3.5,0.471,1.99,7,35,14,50
26049,21,2,10,25,55,1548000.0,3.44,0.55,1.611,7,35,14,50
26050,21,2,10,25,65,1629000.0,3.62,0.56,1.435,7,35,14,50
26051,21,2,10,25,75,1701000.0,3.78,0.594,1.298,7,35,14,50
26052,22,2,10,25,25,1557000.0,3.46,0.187,3.409,7,35,14,50
26053,22,2,10,25,35,1656000.0,3.68,0.352,2.609,7,35,14,50
26054,22,2,10,25,45,1692000.0,3.76,0.439,2.132,7,35,14,50
26055,22,2,10,25,55,1647000.0,3.66,0.488,1.67,7,35,14,50
26056,22,2,10,25,65,1728000.0,3.84,0.55,1.502,7,35,14,50
26057,22,2,10,25,75,1710000.0,3.8,0.592,1.298,7,35,14,50
26058,23,2,10,25,25,1539000.0,3.42,0.154,3.728,7,35,14,50
26059,23,2,10,25,35,1620000.0,3.6,0.323,2.818,7,35,14,50
26060,23,2,10,25,45,1620000.0,3.6,0.42,2.213,7,35,14,50
26061,23,2,10,25,55,1674000.0,3.72,0.512,1.868,7,35,14,50
26062,23,2,10,25,65,1764000.0,3.92,0.553,1.656,7,35,14,50
26063,23,2,10,25,75,1566000.0,3.48,0.61,1.306,7,35,14,50
26064,24,2,10,25,25,1575000.0,3.5,0.176,3.674,7,35,14,50
26065,24,2,10,25,35,1638000.0,3.64,0.311,2.819,7,35,14,50
26066,24,2,10,25,45,1629000.0,3.62,0.435,2.212,7,35,14,50
26067,24,2,10,25,55,1656000.0,3.68,0.514,1.844,7,35,14,50
26068,24,2,10,25,65,1665000.0,3.7,0.583,1.561,7,35,14,50
26069,24,2,10,25,75,1692000.0,3.76,0.597,1.401,7,35,14,50
26070,25,2,10,25,25,1575000.0,3.5,0.197,3.625,7,35,14,50
26071,25,2,10,25,35,1557000.0,3.46,0.395,2.615,7,35,14,50
26072,25,2,10,25,45,1629000.0,3.62,0.455,2.108,7,35,14,50
26073,25,2,10,25,55,1593000.0,3.54,0.554,1.704,7,35,14,50
26074,25,2,10,25,65,1647000.0,3.66,0.559,1.527,7,35,14,50
26075,25,2,10,25,75,1638000.0,3.64,0.627,1.295,7,35,14,50
26076,26,2,10,25,25,1584000.0,3.52,0.203,3.391,7,35,14,50
26077,26,2,10,25,35,1638000.0,3.64,0.413,2.559,7,35,14,50
26078,26,2,10,25,45,1701000.0,3.78,0.495,2.055,7,35,14,50
26079,26,2,10,25,55,1692000.0,3.76,0.549,1.695,7,35,14,50
26080,26,2,10,25,65,1665000.0,3.7,0.618,1.415,7,35,14,50
26081,26,2,10,25,75,1638000.0,3.64,0.603,1.201,7,35,14,50
26082,27,2,10,25,25,1530000.0,3.4,0.232,3.261,7,35,14,50
26083,27,2,10,25,35,1611000.0,3.58,0.356,2.54,7,35,14,50
26084,27,2,10,25,45,1674000.0,3.72,0.444,2.075,7,35,14,50
26085,27,2,10,25,55,1647000.0,3.66,0.498,1.684,7,35,14,50
26086,27,2,10,25,65,1620000.0,3.6,0.547,1.403,7,35,14,50
26087,27,2,10,25,75,1683000.0,3.74,0.634,1.261,7,35,14,50
26088,28,2,10,25,25,1530000.0,3.4,0.211,3.405,7,35,14,50
26089,28,2,10,25,35,1611000.0,3.58,0.353,2.584,7,35,14,50
26090,28,2,10,25,45,1539000.0,3.42,0.461,1.917,7,35,14,50
26091,28,2,10,25,55,1566000.0,3.48,0.535,1.599,7,35,14,50
26092,28,2,10,25,65,1665000.0,3.7,0.538,1.448,7,35,14,50
26093,28,2,10,25,75,1692000.0,3.76,0.586,1.275,7,35,14,50
26094,29,2,10,25,25,1575000.0,3.5,0.177,3.554,7,35,14,50
26095,29,2,10,25,35,1620000.0,3.6,0.35,2.639,7,35,14,50
26096,29,2,10,25,45,1674000.0,3.72,0.436,2.151,7,35,14,50
26097,29,2,10,25,55,1647000.0,3.66,0.513,1.744,7,35,14,50
26098,29,2,10,25,65,1701000.0,3.78,0.524,1.502,7,35,14,50
26099,29,2,10,25,75,1674000.0,3.72,0.574,1.298,7,35,14,50
26100,0,2,10,50,25,1296000.0,2.88,0.056,4.888,7,35,14,50
26101,0,2,10,50,35,1404000.0,3.12,0.126,4.022,7,35,14,50
26102,0,2,10,50,45,1593000.0,3.54,0.162,3.498,7,35,14,50
26103,0,2,10,50,55,1593000.0,3.54,0.289,2.952,7,35,14,50
26104,0,2,10,50,65,1683000.0,3.74,0.345,2.679,7,35,14,50
26105,0,2,10,50,75,1620000.0,3.6,0.397,2.234,7,35,14,50
26106,1,2,10,50,25,1206000.0,2.68,0.077,5.007,7,35,14,50
26107,1,2,10,50,35,1431000.0,3.18,0.093,4.453,7,35,14,50
26108,1,2,10,50,45,1503000.0,3.34,0.146,3.706,7,35,14,50
26109,1,2,10,50,55,1557000.0,3.46,0.196,3.138,7,35,14,50
26110,1,2,10,50,65,1620000.0,3.6,0.316,2.765,7,35,14,50
26111,1,2,10,50,75,1620000.0,3.6,0.41,2.405,7,35,14,50
26112,2,2,10,50,25,1188000.0,2.64,0.062,5.305,7,35,14,50
26113,2,2,10,50,35,1449000.0,3.22,0.111,4.513,7,35,14,50
26114,2,2,10,50,45,1503000.0,3.34,0.127,3.713,7,35,14,50
26115,2,2,10,50,55,1566000.0,3.48,0.227,3.203,7,35,14,50
26116,2,2,10,50,65,1620000.0,3.6,0.339,2.827,7,35,14,50
26117,2,2,10,50,75,1638000.0,3.64,0.383,2.488,7,35,14,50
26118,3,2,10,50,25,1224000.0,2.72,0.055,5.427,7,35,14,50
26119,3,2,10,50,35,1395000.0,3.1,0.088,4.607,7,35,14,50
26120,3,2,10,50,45,1566000.0,3.48,0.125,3.985,7,35,14,50
26121,3,2,10,50,55,1566000.0,3.48,0.238,3.387,7,35,14,50
26122,3,2,10,50,65,1557000.0,3.46,0.297,2.869,7,35,14,50
26123,3,2,10,50,75,1638000.0,3.64,0.329,2.615,7,35,14,50
26124,4,2,10,50,25,1260000.0,2.8,0.066,5.331,7,35,14,50
26125,4,2,10,50,35,1458000.0,3.24,0.125,4.277,7,35,14,50
26126,4,2,10,50,45,1548000.0,3.44,0.183,3.629,7,35,14,50
26127,4,2,10,50,55,1611000.0,3.58,0.282,3.161,7,35,14,50
26128,4,2,10,50,65,1593000.0,3.54,0.346,2.638,7,35,14,50
26129,4,2,10,50,75,1611000.0,3.58,0.412,2.341,7,35,14,50
26130,5,2,10,50,25,1152000.0,2.56,0.08,4.857,7,35,14,50
26131,5,2,10,50,35,1413000.0,3.14,0.124,4.202,7,35,14,50
26132,5,2,10,50,45,1539000.0,3.42,0.199,3.637,7,35,14,50
26133,5,2,10,50,55,1539000.0,3.42,0.321,2.99,7,35,14,50
26134,5,2,10,50,65,1584000.0,3.52,0.337,2.629,7,35,14,50
26135,5,2,10,50,75,1656000.0,3.68,0.462,2.344,7,35,14,50
26136,6,2,10,50,25,1242000.0,2.76,0.052,5.38,7,35,14,50
26137,6,2,10,50,35,1404000.0,3.12,0.098,4.538,7,35,14,50
26138,6,2,10,50,45,1503000.0,3.34,0.159,3.802,7,35,14,50
26139,6,2,10,50,55,1548000.0,3.44,0.226,3.179,7,35,14,50
26140,6,2,10,50,65,1674000.0,3.72,0.29,3.019,7,35,14,50
26141,6,2,10,50,75,1611000.0,3.58,0.382,2.547,7,35,14,50
26142,7,2,10,50,25,1215000.0,2.7,0.07,5.334,7,35,14,50
26143,7,2,10,50,35,1332000.0,2.96,0.187,4.239,7,35,14,50
26144,7,2,10,50,45,1530000.0,3.4,0.175,3.713,7,35,14,50
26145,7,2,10,50,55,1539000.0,3.42,0.247,3.216,7,35,14,50
26146,7,2,10,50,65,1557000.0,3.46,0.377,2.739,7,35,14,50
26147,7,2,10,50,75,1575000.0,3.5,0.389,2.387,7,35,14,50
26148,8,2,10,50,25,1143000.0,2.54,0.085,5.076,7,35,14,50
26149,8,2,10,50,35,1323000.0,2.94,0.127,4.344,7,35,14,50
26150,8,2,10,50,45,1404000.0,3.12,0.206,3.633,7,35,14,50
26151,8,2,10,50,55,1467000.0,3.26,0.241,3.133,7,35,14,50
26152,8,2,10,50,65,1512000.0,3.36,0.308,2.737,7,35,14,50
26153,8,2,10,50,75,1593000.0,3.54,0.354,2.578,7,35,14,50
26154,9,2,10,50,25,1215000.0,2.7,0.045,5.246,7,35,14,50
26155,9,2,10,50,35,1395000.0,3.1,0.114,4.439,7,35,14,50
26156,9,2,10,50,45,1530000.0,3.4,0.157,3.834,7,35,14,50
26157,9,2,10,50,55,1638000.0,3.64,0.263,3.295,7,35,14,50
26158,9,2,10,50,65,1557000.0,3.46,0.305,2.734,7,35,14,50
26159,9,2,10,50,75,1638000.0,3.64,0.346,2.43,7,35,14,50
26160,10,2,10,50,25,1242000.0,2.76,0.043,5.331,7,35,14,50
26161,10,2,10,50,35,1431000.0,3.18,0.138,4.424,7,35,14,50
26162,10,2,10,50,45,1539000.0,3.42,0.181,3.73,7,35,14,50
26163,10,2,10,50,55,1575000.0,3.5,0.223,3.143,7,35,14,50
26164,10,2,10,50,65,1638000.0,3.64,0.329,2.784,7,35,14,50
26165,10,2,10,50,75,1611000.0,3.58,0.398,2.415,7,35,14,50
26166,11,2,10,50,25,1278000.0,2.84,0.061,5.56,7,35,14,50
26167,11,2,10,50,35,1395000.0,3.1,0.152,4.379,7,35,14,50
26168,11,2,10,50,45,1494000.0,3.32,0.156,3.737,7,35,14,50
26169,11,2,10,50,55,1620000.0,3.6,0.208,3.304,7,35,14,50
26170,11,2,10,50,65,1566000.0,3.48,0.346,2.728,7,35,14,50
26171,11,2,10,50,75,1611000.0,3.58,0.38,2.424,7,35,14,50
26172,12,2,10,50,25,1134000.0,2.52,0.087,5.255,7,35,14,50
26173,12,2,10,50,35,1413000.0,3.14,0.095,4.62,7,35,14,50
26174,12,2,10,50,45,1512000.0,3.36,0.183,3.869,7,35,14,50
26175,12,2,10,50,55,1620000.0,3.6,0.227,3.359,7,35,14,50
26176,12,2,10,50,65,1629000.0,3.62,0.32,2.903,7,35,14,50
26177,12,2,10,50,75,1665000.0,3.7,0.367,2.625,7,35,14,50
26178,13,2,10,50,25,1206000.0,2.68,0.054,5.294,7,35,14,50
26179,13,2,10,50,35,1386000.0,3.08,0.079,4.526,7,35,14,50
26180,13,2,10,50,45,1566000.0,3.48,0.157,3.8,7,35,14,50
26181,13,2,10,50,55,1656000.0,3.68,0.212,3.446,7,35,14,50
26182,13,2,10,50,65,1647000.0,3.66,0.315,2.83,7,35,14,50
26183,13,2,10,50,75,1647000.0,3.66,0.377,2.51,7,35,14,50
26184,14,2,10,50,25,1278000.0,2.84,0.091,5.35,7,35,14,50
26185,14,2,10,50,35,1422000.0,3.16,0.137,4.231,7,35,14,50
26186,14,2,10,50,45,1503000.0,3.34,0.175,3.675,7,35,14,50
26187,14,2,10,50,55,1458000.0,3.24,0.319,2.877,7,35,14,50
26188,14,2,10,50,65,1584000.0,3.52,0.323,2.699,7,35,14,50
26189,14,2,10,50,75,1674000.0,3.72,0.392,2.504,7,35,14,50
26190,15,2,10,50,25,1242000.0,2.76,0.054,5.537,7,35,14,50
26191,15,2,10,50,35,1359000.0,3.02,0.088,4.512,7,35,14,50
26192,15,2,10,50,45,1566000.0,3.48,0.113,4.008,7,35,14,50
26193,15,2,10,50,55,1584000.0,3.52,0.185,3.351,7,35,14,50
26194,15,2,10,50,65,1629000.0,3.62,0.273,2.944,7,35,14,50
26195,15,2,10,50,75,1584000.0,3.52,0.376,2.465,7,35,14,50
26196,16,2,10,50,25,1206000.0,2.68,0.091,5.175,7,35,14,50
26197,16,2,10,50,35,1422000.0,3.16,0.128,4.38,7,35,14,50
26198,16,2,10,50,45,1512000.0,3.36,0.194,3.692,7,35,14,50
26199,16,2,10,50,55,1530000.0,3.4,0.277,3.046,7,35,14,50
26200,16,2,10,50,65,1665000.0,3.7,0.302,2.864,7,35,14,50
26201,16,2,10,50,75,1611000.0,3.58,0.376,2.413,7,35,14,50
26202,17,2,10,50,25,1233000.0,2.74,0.096,4.968,7,35,14,50
26203,17,2,10,50,35,1413000.0,3.14,0.113,4.417,7,35,14,50
26204,17,2,10,50,45,1557000.0,3.46,0.146,3.707,7,35,14,50
26205,17,2,10,50,55,1566000.0,3.48,0.216,3.079,7,35,14,50
26206,17,2,10,50,65,1638000.0,3.64,0.295,2.791,7,35,14,50
26207,17,2,10,50,75,1602000.0,3.56,0.4,2.365,7,35,14,50
26208,18,2,10,50,25,1296000.0,2.88,0.094,5.079,7,35,14,50
26209,18,2,10,50,35,1467000.0,3.26,0.143,4.204,7,35,14,50
26210,18,2,10,50,45,1485000.0,3.3,0.211,3.498,7,35,14,50
26211,18,2,10,50,55,1656000.0,3.68,0.258,3.156,7,35,14,50
26212,18,2,10,50,65,1629000.0,3.62,0.332,2.657,7,35,14,50
26213,18,2,10,50,75,1692000.0,3.76,0.401,2.375,7,35,14,50
26214,19,2,10,50,25,1215000.0,2.7,0.046,5.31,7,35,14,50
26215,19,2,10,50,35,1458000.0,3.24,0.082,4.277,7,35,14,50
26216,19,2,10,50,45,1530000.0,3.4,0.129,3.741,7,35,14,50
26217,19,2,10,50,55,1548000.0,3.44,0.261,3.104,7,35,14,50
26218,19,2,10,50,65,1656000.0,3.68,0.329,2.803,7,35,14,50
26219,19,2,10,50,75,1557000.0,3.46,0.418,2.321,7,35,14,50
26220,20,2,10,50,25,1215000.0,2.7,0.048,5.036,7,35,14,50
26221,20,2,10,50,35,1395000.0,3.1,0.088,4.564,7,35,14,50
