,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES_Mono,Avg_OFC
10297,3,13,300,Bay,30.0,0.6083254686020925,True,0.6249
10298,3,13,300,Bay,32.5,0.6440164708511569,True,0.6201000000000001
10299,3,13,300,Bay,35.0,0.4849884649372125,True,0.6159
10300,3,13,300,Bay,37.5,0.7479454258124663,True,0.6099
10301,3,13,300,Bay,40.0,0.9754105651864258,True,0.6069
10302,3,13,300,Bay,42.5,0.5706715992227942,True,0.6066
10303,3,13,300,Speed,35,1.2282155737558476e-20,True,0.5265000000000001
10304,3,13,300,Speed,45,9.064612717859237e-15,True,0.6102
10305,3,13,300,Speed,55,1.5082595134431683e-10,True,0.6807
10306,3,13,300,Speed,65,5.443368324367181e-10,True,0.7545
10307,3,13,300,Speed,75,8.4145006304959e-09,True,0.8283000000000003
10308,3,13,300,HoS,15,0.00018434847848356451,True,0.6453000000000001
10309,3,13,300,HoS,16,3.418567569569489e-05,True,0.6953999999999999
10310,3,13,300,HoS,17,0.00020526537343006445,True,0.7427999999999998
10311,3,13,300,HoS,18,0.00011497518914136367,True,0.7962
10312,3,13,300,Fleet,25,3.9592938031671145e-30,True,0.31050000000000005
10313,3,13,300,Fleet,50,1.2140158423807453e-38,True,0.6171
10314,3,13,300,Fleet,75,5.291076693329443e-33,True,0.9149999999999998
10315,3,13,300,Fleet,100,4.176019443088793e-33,True,1.2183
10316,3,13,300,Fleet,125,8.428509891124753e-29,True,1.4933999999999998
10317,3,13,300,Fleet,150,2.571753953869825e-21,True,1.6941000000000002
10318,3,13,300,Fleet,175,3.629812267468861e-08,True,1.7765999999999997
10319,3,13,300,Fleet,200,0.7830781048502731,True,1.7799000000000003
10320,3,14,25,Gate,1,0.22871440731962486,True,2.0877000000000003
10321,3,14,25,Gate,2,0.03320246363833439,True,2.0712
10322,3,14,25,Gate,3,0.9518969980763916,True,2.0408999999999997
10323,3,14,25,Gate,4,0.05220616950085308,True,2.04
10324,3,14,25,Gate,5,0.6149996903081367,True,2.01
10325,3,14,25,Gate,6,0.06738298949326489,True,2.0025
10326,3,14,25,Gate,7,0.004293779367143042,True,1.9790999999999999
10327,3,14,25,Gate,8,3.404624256596938e-11,True,1.9385999999999999
10328,3,14,25,Gate,9,1.7657600128200522e-15,True,1.8218999999999999
10329,3,14,25,Gate,10,7.625743979326521e-43,True,1.6869000000000003
10330,3,14,25,Gate,15,1.4304258700102349e-39,True,1.1961
10331,3,14,25,Bay,15.0,0.03530276349479664,True,2.3049000000000004
10332,3,14,25,Bay,17.5,0.0018896370582607257,True,2.2662
10333,3,14,25,Bay,20.0,0.09171726416965811,True,2.2113
10334,3,14,25,Bay,22.5,8.473367381472381e-07,True,2.1888
10335,3,14,25,Bay,25.0,0.37245456709797664,True,2.1216000000000004
10336,3,14,25,Bay,27.5,0.0001974573690977344,True,2.1114
10337,3,14,25,Bay,30.0,0.013270572862881578,True,2.0583000000000005
10338,3,14,25,Bay,32.5,0.00021560820977123226,True,2.0258999999999996
10339,3,14,25,Bay,35.0,9.075767848595923e-06,True,1.9776
10340,3,14,25,Bay,37.5,0.005804745021547057,True,1.9122000000000001
10341,3,14,25,Bay,40.0,4.946599748816936e-08,True,1.8719999999999999
10342,3,14,25,Bay,42.5,1.905255294880632e-07,True,1.7834999999999994
10343,3,14,25,Speed,35,6.958679298910141e-17,True,1.8639
10344,3,14,25,Speed,45,1.9526303901425936e-10,True,1.9857000000000002
10345,3,14,25,Speed,55,0.000375546291529338,True,2.043
10346,3,14,25,Speed,65,0.00011084606612893612,True,2.1087
10347,3,14,25,Speed,75,0.035357474990399616,True,2.1432
10348,3,14,25,HoS,15,6.14352658456306e-21,True,2.1644999999999994
10349,3,14,25,HoS,16,1.217996724723991e-10,True,2.2491
10350,3,14,25,HoS,17,0.1841413422919088,True,2.25
10351,3,14,25,HoS,18,,True,2.25
10352,3,14,25,Fleet,25,8.291537817356055e-51,True,1.0122
10353,3,14,25,Fleet,50,7.892366741093536e-53,True,1.9652999999999998
10354,3,14,25,Fleet,75,2.189905640652792e-22,True,2.2479
10355,3,14,25,Fleet,100,0.016869159998763046,True,2.25
10356,3,14,25,Fleet,125,,True,2.25
10357,3,14,25,Fleet,150,,True,2.25
10358,3,14,25,Fleet,175,,True,2.25
10359,3,14,25,Fleet,200,,True,2.25
10360,3,14,50,Gate,1,0.9402441614408548,True,1.6883999999999995
10361,3,14,50,Gate,2,0.9307263281376387,False,1.6874999999999998
10362,3,14,50,Gate,3,0.03813268082289829,True,1.6887
10363,3,14,50,Gate,4,0.47439160958932347,True,1.6616999999999995
10364,3,14,50,Gate,5,0.14690716138052137,True,1.6523999999999996
10365,3,14,50,Gate,6,0.7039629677224575,False,1.6308000000000002
10366,3,14,50,Gate,7,0.033592820176406545,True,1.6364999999999994
10367,3,14,50,Gate,8,0.00039551982881484487,True,1.6071
10368,3,14,50,Gate,9,0.04482954220798771,True,1.5666
10369,3,14,50,Gate,10,3.4518968545129355e-36,True,1.5408000000000002
10370,3,14,50,Gate,15,2.7703102618717443e-32,True,1.1508
10371,3,14,50,Bay,15.0,0.07920940823075032,True,1.8581999999999999
10372,3,14,50,Bay,17.5,0.019623166358555648,True,1.8335999999999995
10373,3,14,50,Bay,20.0,0.00806659124342065,True,1.8003
10374,3,14,50,Bay,22.5,0.13536088831833423,True,1.7600999999999998
10375,3,14,50,Bay,25.0,0.014843512791836912,True,1.7385000000000004
10376,3,14,50,Bay,27.5,0.2853240671159821,True,1.7091
10377,3,14,50,Bay,30.0,0.00017329996807006136,True,1.6958999999999997
10378,3,14,50,Bay,32.5,0.008987382697440972,True,1.6464
10379,3,14,50,Bay,35.0,0.16703920073874112,True,1.6148999999999998
10380,3,14,50,Bay,37.5,0.009803247003181794,True,1.5969000000000002
10381,3,14,50,Bay,40.0,0.035943668146298166,True,1.5588000000000004
10382,3,14,50,Bay,42.5,0.002160083763774076,True,1.5282000000000002
10383,3,14,50,Speed,35,4.649131667379494e-27,True,1.4556
10384,3,14,50,Speed,45,1.2610328779228292e-19,True,1.6184999999999998
10385,3,14,50,Speed,55,9.189325138003096e-15,True,1.7448
10386,3,14,50,Speed,65,2.2368213531126895e-08,True,1.8341999999999998
10387,3,14,50,Speed,75,0.00010309252271869238,True,1.8923999999999999
10388,3,14,50,HoS,15,1.333770031818225e-18,True,1.7643000000000002
10389,3,14,50,HoS,16,8.266330334314448e-22,True,1.9353000000000005
10390,3,14,50,HoS,17,1.623615341173906e-19,True,2.0961000000000003
10391,3,14,50,HoS,18,1.9506228841493453e-17,True,2.2209
10392,3,14,50,Fleet,25,7.252334874596007e-49,True,0.8162999999999999
10393,3,14,50,Fleet,50,4.4669714829051734e-54,True,1.614
10394,3,14,50,Fleet,75,3.5386268688941945e-46,True,2.1956999999999995
10395,3,14,50,Fleet,100,8.370035108952177e-09,True,2.2464
10396,3,14,50,Fleet,125,0.05016378517986586,True,2.2497
10397,3,14,50,Fleet,150,0.32558198801588867,True,2.25
10398,3,14,50,Fleet,175,,True,2.25
10399,3,14,50,Fleet,200,,True,2.25
10400,3,14,100,Gate,1,0.2898896192087081,True,1.2333
10401,3,14,100,Gate,2,0.4908546070498848,False,1.218
10402,3,14,100,Gate,3,0.12623975848532976,True,1.2263999999999997
10403,3,14,100,Gate,4,0.25528810124128837,True,1.2081000000000002
10404,3,14,100,Gate,5,0.3943147985789739,False,1.1919
10405,3,14,100,Gate,6,0.7040068572970009,True,1.2036000000000002
10406,3,14,100,Gate,7,0.4494367485502,True,1.1985
10407,3,14,100,Gate,8,0.16972761795054594,True,1.1889
10408,3,14,100,Gate,9,0.13010499618406637,True,1.1733000000000002
10409,3,14,100,Gate,10,1.0031443801235205e-11,True,1.155
10410,3,14,100,Gate,15,1.5506542051863785e-31,True,1.062
10411,3,14,100,Bay,15.0,0.31786188097307055,True,1.3044
10412,3,14,100,Bay,17.5,0.0686901796105585,True,1.2906
10413,3,14,100,Bay,20.0,0.1987069261278221,True,1.2674999999999998
10414,3,14,100,Bay,22.5,0.4830808212632922,True,1.2504
10415,3,14,100,Bay,25.0,0.43874898338312673,True,1.2416999999999996
10416,3,14,100,Bay,27.5,0.15579966970903356,True,1.2318
10417,3,14,100,Bay,30.0,0.2291306427235495,True,1.2120000000000002
10418,3,14,100,Bay,32.5,0.1654854684419245,True,1.1958
10419,3,14,100,Bay,35.0,0.16741610015293082,True,1.1763000000000001
10420,3,14,100,Bay,37.5,0.20944104092407495,True,1.1577
10421,3,14,100,Bay,40.0,0.6550367017524446,True,1.1423999999999999
10422,3,14,100,Bay,42.5,0.012144103610757854,True,1.1373
10423,3,14,100,Speed,35,3.9450220441221033e-26,True,1.0263000000000002
10424,3,14,100,Speed,45,6.0648476316910725e-19,True,1.179
10425,3,14,100,Speed,55,1.349073000034348e-17,True,1.3221
10426,3,14,100,Speed,65,1.3850297292307359e-12,True,1.4243999999999999
10427,3,14,100,Speed,75,2.6028718854237354e-09,True,1.5050999999999999
10428,3,14,100,HoS,15,6.464952237029996e-12,True,1.2980999999999996
10429,3,14,100,HoS,16,7.379045006698745e-12,True,1.4105999999999999
10430,3,14,100,HoS,17,5.036697833896303e-12,True,1.5303000000000002
10431,3,14,100,HoS,18,4.3804629769731e-09,True,1.626
10432,3,14,100,Fleet,25,1.3450519805204763e-38,True,0.5826
10433,3,14,100,Fleet,50,7.06719624003516e-52,True,1.1787
10434,3,14,100,Fleet,75,7.398872802115167e-40,True,1.7499
10435,3,14,100,Fleet,100,1.5738419575339453e-32,True,2.1719999999999993
10436,3,14,100,Fleet,125,4.961778584050637e-08,True,2.2227
10437,3,14,100,Fleet,150,0.0006311345143599593,True,2.2365
10438,3,14,100,Fleet,175,0.103131657832804,True,2.2404
10439,3,14,100,Fleet,200,0.6377606176336237,True,2.2413000000000003
10440,3,14,150,Gate,1,0.3660022726925618,True,0.9644999999999999
10441,3,14,150,Gate,2,0.9384072212147554,True,0.9537
10442,3,14,150,Gate,3,0.6600719613216517,True,0.9528
10443,3,14,150,Gate,4,0.9544035326023843,True,0.948
10444,3,14,150,Gate,5,0.7010337990328788,True,0.9474
10445,3,14,150,Gate,6,0.2548223432353394,True,0.9431999999999999
10446,3,14,150,Gate,7,0.9337205175216166,False,0.9309000000000001
10447,3,14,150,Gate,8,0.8900103903901195,True,0.9317999999999997
10448,3,14,150,Gate,9,0.31504998795253153,True,0.9302999999999998
10449,3,14,150,Gate,10,0.0005973993317979075,True,0.9204000000000001
10450,3,14,150,Gate,15,2.6527684487648913e-15,True,0.8859
10451,3,14,150,Bay,15.0,0.41065398634373906,True,1.0386
10452,3,14,150,Bay,17.5,0.13154301793439654,True,1.0284
10453,3,14,150,Bay,20.0,0.5271322317383338,True,1.0101
10454,3,14,150,Bay,22.5,0.40586639073854436,True,1.0026
10455,3,14,150,Bay,25.0,0.2737388894087884,True,0.9929999999999999
10456,3,14,150,Bay,27.5,0.5142821347849262,True,0.9803999999999999
10457,3,14,150,Bay,30.0,0.612733450205659,True,0.9717000000000001
10458,3,14,150,Bay,32.5,0.08515779106482735,True,0.9648
10459,3,14,150,Bay,35.0,0.9813483119706254,True,0.9413999999999999
10460,3,14,150,Bay,37.5,0.4396533809352229,True,0.9411000000000002
10461,3,14,150,Bay,40.0,0.3270691127246689,True,0.9320999999999998
10462,3,14,150,Bay,42.5,0.12962392748539306,True,0.9216
10463,3,14,150,Speed,35,8.285674750275773e-23,True,0.7872
10464,3,14,150,Speed,45,8.905069291222648e-16,True,0.9152999999999999
10465,3,14,150,Speed,55,9.276384442336235e-14,True,1.0443
10466,3,14,150,Speed,65,1.0187555345483175e-11,True,1.1565000000000003
10467,3,14,150,Speed,75,5.059263444091124e-09,True,1.2368999999999997
10468,3,14,150,HoS,15,1.0109400276197474e-09,True,1.0251000000000001
10469,3,14,150,HoS,16,6.572757060448873e-10,True,1.1180999999999999
10470,3,14,150,HoS,17,2.487248689539025e-10,True,1.2107999999999994
10471,3,14,150,HoS,18,2.200136819491073e-09,True,1.299
10472,3,14,150,Fleet,25,1.2322888176305383e-42,True,0.4730999999999999
10473,3,14,150,Fleet,50,1.0847990897499603e-48,True,0.9411
10474,3,14,150,Fleet,75,1.4745570200778863e-43,True,1.4087999999999998
10475,3,14,150,Fleet,100,7.245924051182843e-39,True,1.8423000000000003
10476,3,14,150,Fleet,125,9.758184308413924e-29,True,2.1156
10477,3,14,150,Fleet,150,9.092511457418711e-06,True,2.1597
10478,3,14,150,Fleet,175,0.05076398450345528,True,2.1708
10479,3,14,150,Fleet,200,0.37141954523168863,True,2.1749999999999994
10480,3,14,200,Gate,1,1.0,True,0.7839000000000002
10481,3,14,200,Gate,2,0.7456133642650584,True,0.7839000000000002
10482,3,14,200,Gate,3,0.8451731470099484,True,0.7799999999999999
10483,3,14,200,Gate,4,0.43247213348010394,True,0.7775999999999998
10484,3,14,200,Gate,5,0.8495560407347182,False,0.7671
10485,3,14,200,Gate,6,0.6897265711236331,True,0.7697999999999999
10486,3,14,200,Gate,7,0.7936705281077256,False,0.7644000000000001
10487,3,14,200,Gate,8,0.808874653557796,False,0.7677
10488,3,14,200,Gate,9,0.25147578693521844,True,0.7707
10489,3,14,200,Gate,10,0.22253018388182344,True,0.7563
10490,3,14,200,Gate,15,5.466226243010173e-05,True,0.7415999999999999
10491,3,14,200,Bay,15.0,0.45286268449460587,True,0.831
10492,3,14,200,Bay,17.5,0.6189454910878427,True,0.8192999999999999
10493,3,14,200,Bay,20.0,0.46966546758918515,True,0.8114999999999999
10494,3,14,200,Bay,22.5,0.8216975275480606,True,0.8007000000000002
10495,3,14,200,Bay,25.0,0.9660325467366104,False,0.7974
10496,3,14,200,Bay,27.5,0.4646148320006812,True,0.798
10497,3,14,200,Bay,30.0,0.31405690383291074,True,0.7878000000000001
10498,3,14,200,Bay,32.5,0.5396850344595999,True,0.7734000000000001
10499,3,14,200,Bay,35.0,0.9674021037437526,True,0.7643999999999999
10500,3,14,200,Bay,37.5,0.7144208795835283,True,0.7637999999999999
10501,3,14,200,Bay,40.0,0.37107674353972564,True,0.7586999999999999
10502,3,14,200,Bay,42.5,0.9643038173182503,False,0.7466999999999999
10503,3,14,200,Speed,35,4.1505527418435566e-17,True,0.6638999999999999
10504,3,14,200,Speed,45,1.135114982416156e-13,True,0.7668
10505,3,14,200,Speed,55,1.754153164323182e-11,True,0.8768999999999999
10506,3,14,200,Speed,65,5.3078326682470185e-09,True,0.9762
10507,3,14,200,Speed,75,1.8814856054436567e-09,True,1.0668
10508,3,14,200,HoS,15,4.368255251639106e-08,True,0.8537999999999999
10509,3,14,200,HoS,16,9.215664828998789e-09,True,0.9248999999999998
10510,3,14,200,HoS,17,2.975358157914772e-13,True,1.0104
10511,3,14,200,HoS,18,3.124731108510483e-08,True,1.0758
10512,3,14,200,Fleet,25,2.7782190246616363e-34,True,0.38699999999999984
10513,3,14,200,Fleet,50,1.4944475261724272e-44,True,0.7731
10514,3,14,200,Fleet,75,5.449220191604329e-35,True,1.1628
10515,3,14,200,Fleet,100,4.8206581766756886e-30,True,1.5276
10516,3,14,200,Fleet,125,1.7811990510370126e-27,True,1.8894
10517,3,14,200,Fleet,150,1.9706856506069035e-15,True,2.0709000000000004
10518,3,14,200,Fleet,175,0.16380808502527341,True,2.0838000000000005
10519,3,14,200,Fleet,200,0.2743535551924586,True,2.0931
10520,3,14,300,Gate,1,1.0,True,0.6255
10521,3,14,300,Gate,2,0.6208631498936958,True,0.6255
10522,3,14,300,Gate,3,0.6998324943822758,True,0.6209999999999999
10523,3,14,300,Gate,4,0.44333692871675634,False,0.6174
10524,3,14,300,Gate,5,0.3471630924174156,True,0.6243
10525,3,14,300,Gate,6,0.9733540329083761,False,0.6161999999999999
10526,3,14,300,Gate,7,0.7034226141018505,True,0.6164999999999999
10527,3,14,300,Gate,8,0.8855109759190161,True,0.6131999999999999
10528,3,14,300,Gate,9,0.449194959386783,True,0.6119999999999999
10529,3,14,300,Gate,10,0.3555841306579933,True,0.6056999999999999
10530,3,14,300,Gate,15,0.010115975702036978,True,0.5973
10531,3,14,300,Bay,15.0,0.44860279056629837,True,0.6398999999999998
10532,3,14,300,Bay,17.5,0.5536272783378527,True,0.6333
10533,3,14,300,Bay,20.0,0.9727916220011824,False,0.6285000000000001
10534,3,14,300,Bay,22.5,0.28868316753703105,True,0.6287999999999999
10535,3,14,300,Bay,25.0,0.7285122768089703,True,0.6194999999999999
10536,3,14,300,Bay,27.5,0.8270264357108942,True,0.6168
10537,3,14,300,Bay,30.0,0.4906232478716718,True,0.615
10538,3,14,300,Bay,32.5,0.9999999999999778,False,0.6092999999999998
10539,3,14,300,Bay,35.0,0.48738839095930875,True,0.6093000000000001
10540,3,14,300,Bay,37.5,0.46160340057984584,True,0.6038999999999999
10541,3,14,300,Bay,40.0,0.620561847131587,True,0.5984999999999999
10542,3,14,300,Bay,42.5,0.938311403388788,True,0.5946
10543,3,14,300,Speed,35,1.1844077156083732e-19,True,0.5283
10544,3,14,300,Speed,45,5.6266142552699374e-12,True,0.6066
10545,3,14,300,Speed,55,2.570633611010026e-10,True,0.678
10546,3,14,300,Speed,65,8.184219683787493e-11,True,0.7701
10547,3,14,300,Speed,75,1.1286346717080808e-07,True,0.8402999999999999
10548,3,14,300,HoS,15,5.0129909866632037e-05,True,0.6617999999999999
10549,3,14,300,HoS,16,0.00022447160208439692,True,0.7068000000000001
10550,3,14,300,HoS,17,8.495105211211788e-05,True,0.7545
10551,3,14,300,HoS,18,8.574371154198403e-07,True,0.8058
10552,3,14,300,Fleet,25,3.370376156909626e-36,True,0.31050000000000005
10553,3,14,300,Fleet,50,2.65212533389979e-45,True,0.6162
10554,3,14,300,Fleet,75,8.141984278500451e-40,True,0.9170999999999999
10555,3,14,300,Fleet,100,5.5172218432815705e-34,True,1.2174
10556,3,14,300,Fleet,125,2.257635771277e-32,True,1.5198
10557,3,14,300,Fleet,150,2.910917890479813e-23,True,1.7514
10558,3,14,300,Fleet,175,9.678260605833546e-12,True,1.8693000000000002
10559,3,14,300,Fleet,200,0.21400415741733747,True,1.8837000000000004
10560,3,15,25,Gate,1,0.46790038496414055,True,2.1072
10561,3,15,25,Gate,2,0.03587486268789309,True,2.097
10562,3,15,25,Gate,3,0.4383342306826834,True,2.0649
10563,3,15,25,Gate,4,0.004535673336881708,True,2.0523
10564,3,15,25,Gate,5,0.9364393565485887,True,2.0054999999999996
10565,3,15,25,Gate,6,0.00017577780802530648,True,2.0042999999999997
10566,3,15,25,Gate,7,0.6395962046712995,True,1.9452000000000003
10567,3,15,25,Gate,8,2.1158838099590492e-12,True,1.9392
10568,3,15,25,Gate,9,1.6619099299084685e-14,True,1.8273
10569,3,15,25,Gate,10,1.7890909639446819e-41,True,1.6952999999999998
10570,3,15,25,Gate,15,4.942296701581263e-40,True,1.1991000000000003
10571,3,15,25,Bay,15.0,0.0005860478748104345,True,2.3256000000000006
10572,3,15,25,Bay,17.5,0.008933573219805629,True,2.2608
10573,3,15,25,Bay,20.0,0.0014024043585586126,True,2.2169999999999996
10574,3,15,25,Bay,22.5,0.02083700841801242,True,2.1674999999999995
10575,3,15,25,Bay,25.0,0.0004793808013728466,True,2.1323999999999996
10576,3,15,25,Bay,27.5,0.011901749907548845,True,2.0835000000000004
10577,3,15,25,Bay,30.0,0.03586534015167955,True,2.0484
10578,3,15,25,Bay,32.5,0.29891089500352136,True,2.0166
10579,3,15,25,Bay,35.0,4.667890401896771e-05,True,2.0006999999999997
10580,3,15,25,Bay,37.5,0.0014795690721803242,True,1.9373999999999998
10581,3,15,25,Bay,40.0,0.003981405785681758,True,1.8918000000000001
10582,3,15,25,Bay,42.5,1.5007790367136053e-07,True,1.8495
10583,3,15,25,Speed,35,3.773423126107173e-20,True,1.8675000000000002
10584,3,15,25,Speed,45,7.666730699358224e-11,True,1.9824
10585,3,15,25,Speed,55,1.9185985677227695e-06,True,2.0616
10586,3,15,25,Speed,65,1.264557095861357e-09,True,2.1576
10587,3,15,25,Speed,75,0.49944535278694724,True,2.1657
10588,3,15,25,HoS,15,1.4056233958790579e-21,True,2.1681
10589,3,15,25,HoS,16,1.0715069019482615e-11,True,2.2485
10590,3,15,25,HoS,17,0.2313100101954792,True,2.25
10591,3,15,25,HoS,18,,True,2.25
10592,3,15,25,Fleet,25,1.7763435326373202e-61,True,1.0041
10593,3,15,25,Fleet,50,8.014515228588858e-65,True,1.9659
10594,3,15,25,Fleet,75,4.0892159264233035e-27,True,2.25
10595,3,15,25,Fleet,100,,True,2.25
10596,3,15,25,Fleet,125,,True,2.25
10597,3,15,25,Fleet,150,,True,2.25
10598,3,15,25,Fleet,175,,True,2.25
10599,3,15,25,Fleet,200,,True,2.25
10600,3,15,50,Gate,1,0.5409538260756204,True,1.7072999999999998
10601,3,15,50,Gate,2,0.32711924585671714,True,1.6988999999999999
10602,3,15,50,Gate,3,0.5743302309236619,True,1.6848
10603,3,15,50,Gate,4,0.2624851157385664,True,1.6770000000000003
10604,3,15,50,Gate,5,0.29327601118921176,True,1.6619999999999995
10605,3,15,50,Gate,6,0.06340335190421174,True,1.6481999999999997
10606,3,15,50,Gate,7,0.060161332557301196,True,1.6278
10607,3,15,50,Gate,8,0.006866150678586878,True,1.6067999999999998
10608,3,15,50,Gate,9,0.0018173026706287884,True,1.5714000000000004
10609,3,15,50,Gate,10,4.403460519537705e-35,True,1.5291000000000001
10610,3,15,50,Gate,15,1.3882787187841393e-37,True,1.1655000000000002
10611,3,15,50,Bay,15.0,0.0005922565333502932,True,1.8489000000000002
10612,3,15,50,Bay,17.5,0.09769562166013841,True,1.8020999999999998
10613,3,15,50,Bay,20.0,0.1423684107247867,True,1.7832
10614,3,15,50,Bay,22.5,0.004343336804339462,True,1.7649000000000006
10615,3,15,50,Bay,25.0,0.009764922151926331,True,1.7256
10616,3,15,50,Bay,27.5,0.6021718462155097,True,1.6872
10617,3,15,50,Bay,30.0,0.0008832796119689643,True,1.6790999999999996
10618,3,15,50,Bay,32.5,0.38790117161195226,True,1.6263
10619,3,15,50,Bay,35.0,0.005418573948827476,True,1.6139999999999999
10620,3,15,50,Bay,37.5,0.09050789608931718,True,1.5768
10621,3,15,50,Bay,40.0,0.1115516133461805,True,1.5570000000000002
10622,3,15,50,Bay,42.5,0.02010458878283679,True,1.5375
10623,3,15,50,Speed,35,1.5376715505201344e-24,True,1.4598
10624,3,15,50,Speed,45,3.8959210455757244e-16,True,1.6253999999999997
10625,3,15,50,Speed,55,3.7216014308846487e-10,True,1.7364000000000004
10626,3,15,50,Speed,65,5.937701966467233e-10,True,1.8273
10627,3,15,50,Speed,75,1.4412480856793108e-05,True,1.8903
10628,3,15,50,HoS,15,6.008774709149001e-15,True,1.7847
10629,3,15,50,HoS,16,2.5963259893962343e-14,True,1.9422000000000001
